lemma	frequency	rank	band_id
frivolidad	11.0	11824	12
devorado	11.0	11825	12
crujir	11.0	11826	12
asestar	11.0	11827	12
aspaviento	11.0	11828	12
fiat	11.0	11829	12
rayar	11.0	11830	12
camuflar	11.0	11831	12
pueril	11.0	11832	12
escapista	11.0	11833	12
prieto	11.0	11834	12
autoría	11.0	11835	12
corrosión	11.0	11836	12
pasmada	11.0	11837	12
agravante	11.0	11838	12
carambola	11.0	11839	12
madrigal	11.0	11840	12
nava	11.0	11841	12
acreditar	11.0	11842	12
aliño	11.0	11843	12
diputada	11.0	11844	12
auspicio	11.0	11845	12
vestidura	11.0	11846	12
esterilidad	11.0	11847	12
cocinera	11.0	11848	12
pectoral	11.0	11849	12
autónoma	11.0	11850	12
glorificar	11.0	11851	12
guirnalda	11.0	11852	12
encomiable	11.0	11853	12
enjuiciamiento	11.0	11854	12
enclenque	11.0	11855	12
presidido	11.0	11856	12
murmurar	11.0	11857	12
imputado	11.0	11858	12
presupuestaria	11.0	11859	12
depuración	11.0	11860	12
expectante	11.0	11861	12
habitado	11.0	11862	12
inalterable	11.0	11863	12
bilingüe	11.0	11864	12
turín	11.0	11865	12
reorganización	11.0	11866	12
inconformista	11.0	11867	12
tupido	11.0	11868	12
cáspita	11.0	11869	12
maracas	11.0	11870	12
educador	11.0	11871	12
submarinismo	11.0	11872	12
cieno	11.0	11873	12
incurrir	11.0	11874	12
rapadas	11.0	11875	12
nitrato	11.0	11876	12
descendente	11.0	11877	12
rapada	11.0	11878	12
amniocentesis	11.0	11879	12
reformista	11.0	11880	12
cadmio	11.0	11881	12
maraca	11.0	11882	12
desfavorable	11.0	11883	12
aras	11.0	11884	12
apuñalamiento	11.0	11885	12
dignatario	11.0	11886	12
electroquímico	11.0	11887	12
falaz	11.0	11888	12
coyuntura	11.0	11889	12
centre	11.0	11890	12
cancerígeno	11.0	11891	12
contrapunto	11.0	11892	12
provisionalmente	11.0	11893	12
antiincendios	11.0	11894	12
consultiva	10.0	11895	12
capitalizar	10.0	11896	12
crudeza	10.0	11897	12
iónico	10.0	11898	12
granadino	10.0	11899	12
amalia	10.0	11900	12
jamaicano	10.0	11901	12
forja	10.0	11902	12
antología	10.0	11903	12
hojear	10.0	11904	12
erario	10.0	11905	12
equitativo	10.0	11906	12
solano	10.0	11907	12
pilotes	10.0	11908	12
atomizador	10.0	11909	12
sociólogo	10.0	11910	12
poderosamente	10.0	11911	12
embestida	10.0	11912	12
redimir	10.0	11913	12
instar	10.0	11914	12
carrasco	10.0	11915	12
resumido	10.0	11916	12
muñoz	10.0	11917	12
cadencia	10.0	11918	12
regateo	10.0	11919	12
revitalizar	10.0	11920	12
fuel	10.0	11921	12
cite	10.0	11922	12
natividad	10.0	11923	12
portorriqueño	10.0	11924	12
introducido	10.0	11925	12
vis	10.0	11926	12
esgrimir	10.0	11927	12
retozar	10.0	11928	12
referido	10.0	11929	12
descontar	10.0	11930	12
sintonizar	10.0	11931	12
congelador	10.0	11932	12
skinhead	10.0	11933	12
sepultar	10.0	11934	12
reubicar	10.0	11935	12
pugna	10.0	11936	12
viraje	10.0	11937	12
comisaria	10.0	11938	12
alerón	10.0	11939	12
cautividad	10.0	11940	12
carrillo	10.0	11941	12
nigeriano	10.0	11942	12
vítor	10.0	11943	12
antidisturbios	10.0	11944	12
extraoficial	10.0	11945	12
pitillo	10.0	11946	12
descorchar	10.0	11947	12
descuidar	10.0	11948	12
anticipadamente	10.0	11949	12
desvelo	10.0	11950	12
auspiciado	10.0	11951	12
redondear	10.0	11952	12
polizón	10.0	11953	12
nuncio	10.0	11954	12
virulento	10.0	11955	12
intensificación	10.0	11956	12
hospitalizado	10.0	11957	12
escarpado	10.0	11958	12
muestrario	10.0	11959	12
pontífice	10.0	11960	12
puñeta	10.0	11961	12
anís	10.0	11962	12
conjurar	10.0	11963	12
involuntario	10.0	11964	12
tergiversar	10.0	11965	12
jeringuilla	10.0	11966	12
certidumbre	10.0	11967	12
restituir	10.0	11968	12
chapuza	10.0	11969	12
buscador	10.0	11970	12
criollo	10.0	11971	12
vinculante	10.0	11972	12
desbocado	10.0	11973	12
individualista	10.0	11974	12
idus	10.0	11975	12
zarzuela	10.0	11976	12
sacrosanto	10.0	11977	12
utilitario	10.0	11978	12
sajonia	10.0	11979	12
rasa	10.0	11980	12
subsistencia	10.0	11981	12
lícito	10.0	11982	12
disconformidad	10.0	11983	12
adoctrinamiento	10.0	11984	12
aditivo	10.0	11985	12
losada	10.0	11986	12
calamidad	10.0	11987	12
trote	10.0	11988	12
abstracto	10.0	11989	12
agravado	10.0	11990	12
argumentación	10.0	11991	12
chasco	10.0	11992	12
entrañar	10.0	11993	12
zagreb	10.0	11994	12
coexistir	10.0	11995	12
perfilar	10.0	11996	12
fusionar	10.0	11997	12
desairado	10.0	11998	12
agobiar	10.0	11999	12
pacificación	10.0	12000	12
argón	10.0	12001	13
estampado	10.0	12002	13
lituano	10.0	12003	13
profesionalidad	10.0	12004	13
catalán	10.0	12005	13
sucesivo	10.0	12006	13
contestado	10.0	12007	13
zanjar	10.0	12008	13
gaita	10.0	12009	13
derechista	10.0	12010	13
acentuado	10.0	12011	13
ene	10.0	12012	13
aprovisionamiento	10.0	12013	13
galardón	10.0	12014	13
convencimiento	10.0	12015	13
unilateralmente	10.0	12016	13
vertebrar	10.0	12017	13
suicídate	10.0	12018	13
voluntariado	10.0	12019	13
mandarina	10.0	12020	13
cursilería	10.0	12021	13
filmado	10.0	12022	13
endurecimiento	10.0	12023	13
enriquecido	10.0	12024	13
sufragio	10.0	12025	13
facturar	10.0	12026	13
favorecido	10.0	12027	13
marear	10.0	12028	13
favorablemente	10.0	12029	13
bielorrusia	10.0	12030	13
factoría	10.0	12031	13
habilitado	10.0	12032	13
majestuoso	10.0	12033	13
comprometedor	10.0	12034	13
rústico	10.0	12035	13
patentado	10.0	12036	13
deferencia	10.0	12037	13
barranquilla	10.0	12038	13
precedido	10.0	12039	13
herbal	10.0	12040	13
enyesar	10.0	12041	13
cofundador	10.0	12042	13
bartolomé	10.0	12043	13
apesadumbrado	10.0	12044	13
barros	10.0	12045	13
devaluación	10.0	12046	13
hurto	10.0	12047	13
captación	10.0	12048	13
cogote	10.0	12049	13
fisco	10.0	12050	13
mili	10.0	12051	13
vistoso	10.0	12052	13
consultorio	10.0	12053	13
sometimiento	10.0	12054	13
saña	10.0	12055	13
dni	10.0	12056	13
innovar	10.0	12057	13
tributario	10.0	12058	13
artificiero	10.0	12059	13
solomillo	10.0	12060	13
armonioso	10.0	12061	13
vaivén	10.0	12062	13
fatalmente	10.0	12063	13
pesidir	10.0	12064	13
satanista	10.0	12065	13
abrigar	10.0	12066	13
adentrar	10.0	12067	13
vitrina	10.0	12068	13
desbloqueo	10.0	12069	13
epiléptico	10.0	12070	13
cordialidad	10.0	12071	13
disputado	10.0	12072	13
hidrocarburos	10.0	12073	13
herrera	10.0	12074	13
infractor	10.0	12075	13
beligerante	10.0	12076	13
hidrocarburo	10.0	12077	13
chiringuito	10.0	12078	13
herreros	10.0	12079	13
tapujo	10.0	12080	13
cónclave	10.0	12081	13
abstener	9.0	12082	13
migratorio	9.0	12083	13
legalización	9.0	12084	13
maquillar	9.0	12085	13
bulímico	9.0	12086	13
encarna	9.0	12087	13
surcoreano	9.0	12088	13
muñequita	9.0	12089	13
latitud	9.0	12090	13
desembolsar	9.0	12091	13
encerrona	9.0	12092	13
videoteca	9.0	12093	13
mulata	9.0	12094	13
cacique	9.0	12095	13
legislar	9.0	12096	13
goleador	9.0	12097	13
solidez	9.0	12098	13
miliciano	9.0	12099	13
lechuga	9.0	12100	13
mampara	9.0	12101	13
mundillo	9.0	12102	13
cocción	9.0	12103	13
reinserción	9.0	12104	13
sobrado	9.0	12105	13
anómalo	9.0	12106	13
herbicida	9.0	12107	13
librado	9.0	12108	13
helar	9.0	12109	13
tercermundista	9.0	12110	13
candelero	9.0	12111	13
mediterránea	9.0	12112	13
librero	9.0	12113	13
asturiano	9.0	12114	13
frenazo	9.0	12115	13
adiestrado	9.0	12116	13
autónomos	9.0	12117	13
ahínco	9.0	12118	13
memory	9.0	12119	13
fotografiado	9.0	12120	13
laborioso	9.0	12121	13
adicionalmente	9.0	12122	13
grima	9.0	12123	13
decimosexto	9.0	12124	13
expropiación	9.0	12125	13
prisma	9.0	12126	13
extensamente	9.0	12127	13
priori	9.0	12128	13
arrendatario	9.0	12129	13
vigésima	9.0	12130	13
despiste	9.0	12131	13
jornalero	9.0	12132	13
modernización	9.0	12133	13
rentabilidad	9.0	12134	13
testimoniar	9.0	12135	13
veda	9.0	12136	13
materializar	9.0	12137	13
lírica	9.0	12138	13
soltura	9.0	12139	13
correría	9.0	12140	13
envidiado	9.0	12141	13
restaurador	9.0	12142	13
preferente	9.0	12143	13
deshidratado	9.0	12144	13
renovables	9.0	12145	13
renovable	9.0	12146	13
egocentrismo	9.0	12147	13
gélido	9.0	12148	13
ratificación	9.0	12149	13
antideportivo	9.0	12150	13
cándida	9.0	12151	13
carmín	9.0	12152	13
revoltoso	9.0	12153	13
imposibilitado	9.0	12154	13
nomenclatura	9.0	12155	13
torpemente	9.0	12156	13
augurar	9.0	12157	13
osado	9.0	12158	13
gestar	9.0	12159	13
tropezón	9.0	12160	13
concienciar	9.0	12161	13
punible	9.0	12162	13
redistribuir	9.0	12163	13
austeridad	9.0	12164	13
participaciones	9.0	12165	13
nítido	9.0	12166	13
pasividad	9.0	12167	13
imputar	9.0	12168	13
celulosa	9.0	12169	13
infraestructuras	9.0	12170	13
inequívoco	9.0	12171	13
acopio	9.0	12172	13
sanar	9.0	12173	13
íntegramente	9.0	12174	13
tómbola	9.0	12175	13
penosamente	9.0	12176	13
fundamentalismo	9.0	12177	13
nutrido	9.0	12178	13
dialéctica	9.0	12179	13
nutrir	9.0	12180	13
rigurosamente	9.0	12181	13
infligir	9.0	12182	13
ferroviarias	9.0	12183	13
incentivar	9.0	12184	13
desventura	9.0	12185	13
etílico	9.0	12186	13
payasada	9.0	12187	13
ordenación	9.0	12188	13
pedagógico	9.0	12189	13
acertadamente	9.0	12190	13
flexionar	9.0	12191	13
piropo	9.0	12192	13
obtención	9.0	12193	13
póstumo	9.0	12194	13
escurrir	9.0	12195	13
plantes	9.0	12196	13
cuajar	9.0	12197	13
inclinado	9.0	12198	13
pegatina	9.0	12199	13
ameno	9.0	12200	13
parcialidad	9.0	12201	13
analizado	9.0	12202	13
humorístico	9.0	12203	13
navarro	9.0	12204	13
navarra	9.0	12205	13
estilizado	9.0	12206	13
dialéctico	9.0	12207	13
charlatanería	9.0	12208	13
instrumentación	9.0	12209	13
incontenible	9.0	12210	13
nacionalismo	9.0	12211	13
dilatar	9.0	12212	13
capataz	9.0	12213	13
artificio	9.0	12214	13
eólico	9.0	12215	13
angosto	9.0	12216	13
ambulatorio	9.0	12217	13
pueblecito	9.0	12218	13
donar	9.0	12219	13
indebidamente	9.0	12220	13
antecesor	9.0	12221	13
retransmitir	9.0	12222	13
perdurable	9.0	12223	13
estéticamente	9.0	12224	13
invertebrado	9.0	12225	13
alumbrado	9.0	12226	13
uruguayo	9.0	12227	13
segovia	9.0	12228	13
percusionista	9.0	12229	13
transigir	9.0	12230	13
inviolable	9.0	12231	13
aborrecer	9.0	12232	13
congresos	9.0	12233	13
alfarero	9.0	12234	13
nazismo	9.0	12235	13
cubil	9.0	12236	13
insolvente	9.0	12237	13
fiero	9.0	12238	13
patinazo	9.0	12239	13
instaurar	9.0	12240	13
ligue	8.0	12241	13
simbólicamente	8.0	12242	13
profusamente	8.0	12243	13
rimar	8.0	12244	13
causal	8.0	12245	13
recoveco	8.0	12246	13
leído	8.0	12247	13
liberalización	8.0	12248	13
ininterrumpido	8.0	12249	13
aplaudido	8.0	12250	13
querella	8.0	12251	13
licenciar	8.0	12252	13
represivo	8.0	12253	13
inhabilitación	8.0	12254	13
coreografía	8.0	12255	13
desinfección	8.0	12256	13
sondear	8.0	12257	13
distendido	8.0	12258	13
inalcanzable	8.0	12259	13
entrever	8.0	12260	13
pachanga	8.0	12261	13
sopesar	8.0	12262	13
coleccionable	8.0	12263	13
arenoso	8.0	12264	13
suscrito	8.0	12265	13
paradójicamente	8.0	12266	13
astronómico	8.0	12267	13
desfavorecido	8.0	12268	13
paraguayo	8.0	12269	13
renato	8.0	12270	13
hedonista	8.0	12271	13
gansa	8.0	12272	13
contrastar	8.0	12273	13
paralizante	8.0	12274	13
aclaración	8.0	12275	13
perceptible	8.0	12276	13
analfabetismo	8.0	12277	13
inconfundible	8.0	12278	13
incubar	8.0	12279	13
veranear	8.0	12280	13
arzobispado	8.0	12281	13
mauricio	8.0	12282	13
coloreado	8.0	12283	13
tunecino	8.0	12284	13
papelero	8.0	12285	13
caracterizado	8.0	12286	13
empuñar	8.0	12287	13
estival	8.0	12288	13
explorado	8.0	12289	13
asimilación	8.0	12290	13
reconquistar	8.0	12291	13
cubismo	8.0	12292	13
tributaria	8.0	12293	13
rescindir	8.0	12294	13
idílico	8.0	12295	13
tricolor	8.0	12296	13
raíl	8.0	12297	13
asociativo	8.0	12298	13
feudo	8.0	12299	13
yugoslavo	8.0	12300	13
peroné	8.0	12301	13
arias	8.0	12302	13
desanimar	8.0	12303	13
bolonia	8.0	12304	13
guardamuebles	8.0	12305	13
agobio	8.0	12306	13
pensionista	8.0	12307	13
bordillo	8.0	12308	13
trastocar	8.0	12309	13
condes	8.0	12310	13
inmutar	8.0	12311	13
apuntalar	8.0	12312	13
nevera	8.0	12313	13
aluvión	8.0	12314	13
avícola	8.0	12315	13
plagiar	8.0	12316	13
frondoso	8.0	12317	13
morbo	8.0	12318	13
complacencia	8.0	12319	13
adversaria	8.0	12320	13
imprevisible	8.0	12321	13
puntualizar	8.0	12322	13
reunificación	8.0	12323	13
hispánico	8.0	12324	13
gesta	8.0	12325	13
rehuir	8.0	12326	13
escabroso	8.0	12327	13
afiliada	8.0	12328	13
consolidación	8.0	12329	13
internamiento	8.0	12330	13
interlocutor	8.0	12331	13
innovadora	8.0	12332	13
igualada	8.0	12333	13
celeridad	8.0	12334	13
invernal	8.0	12335	13
afeitado	8.0	12336	13
cutre	8.0	12337	13
arrinconar	8.0	12338	13
polarización	8.0	12339	13
regañadientes	8.0	12340	13
jacinto	8.0	12341	13
imperturbable	8.0	12342	13
ecuatoriano	8.0	12343	13
implementación	8.0	12344	13
descolorido	8.0	12345	13
ceuta	8.0	12346	13
aludir	8.0	12347	13
polinización	8.0	12348	13
politécnica	8.0	12349	13
excedencia	8.0	12350	13
navegante	8.0	12351	13
reglamentación	8.0	12352	13
refugiar	8.0	12353	13
escaramuza	8.0	12354	13
desplome	8.0	12355	13
colmar	8.0	12356	13
arropado	8.0	12357	13
prudencial	8.0	12358	13
uniformidad	8.0	12359	13
neoconservadores	8.0	12360	13
mofa	8.0	12361	13
falsear	8.0	12362	13
desvestir	8.0	12363	13
púgil	8.0	12364	13
reinante	8.0	12365	13
compraventa	8.0	12366	13
acuña	8.0	12367	13
revolucionarias	8.0	12368	13
seleccionador	8.0	12369	13
visiblemente	8.0	12370	13
minucia	8.0	12371	13
condensar	8.0	12372	13
agasajar	8.0	12373	13
pómulo	8.0	12374	13
generacional	8.0	12375	13
encontronazo	8.0	12376	13
presupuestario	8.0	12377	13
tórtola	8.0	12378	13
insidioso	8.0	12379	13
telespectadores	8.0	12380	13
baza	8.0	12381	13
inorgánico	8.0	12382	13
telespectador	8.0	12383	13
claustro	8.0	12384	13
denegación	8.0	12385	13
recubrimiento	8.0	12386	13
vertiginosamente	8.0	12387	13
reivindicar	8.0	12388	13
vieira	8.0	12389	13
mallorca	8.0	12390	13
exportador	8.0	12391	13
lamido	8.0	12392	13
instigador	8.0	12393	13
fichajes	8.0	12394	13
florentino	8.0	12395	13
criticado	8.0	12396	13
reaccionario	8.0	12397	13
dragado	8.0	12398	13
cautelosamente	8.0	12399	13
voracidad	8.0	12400	13
interconexión	8.0	12401	13
yermo	8.0	12402	13
eléctricamente	8.0	12403	13
habilidoso	7.0	12404	13
ilustrado	7.0	12405	13
estrafalario	7.0	12406	13
malnutrición	7.0	12407	13
lúcido	7.0	12408	13
presencial	7.0	12409	13
comadrona	7.0	12410	13
enloquecedor	7.0	12411	13
habitable	7.0	12412	13
recalentamiento	7.0	12413	13
ilegalidad	7.0	12414	13
presumido	7.0	12415	13
maldivas	7.0	12416	13
boliviana	7.0	12417	13
repetitivo	7.0	12418	13
replantear	7.0	12419	13
boscoso	7.0	12420	13
ratificado	7.0	12421	13
inherente	7.0	12422	13
sustituido	7.0	12423	13
reincorporación	7.0	12424	13
delegar	7.0	12425	13
bonificación	7.0	12426	13
fluvial	7.0	12427	13
espartano	7.0	12428	13
tozudo	7.0	12429	13
putrefacto	7.0	12430	13
lactancia	7.0	12431	13
acumulativo	7.0	12432	13
sustracción	7.0	12433	13
articulado	7.0	12434	13
tentativa	7.0	12435	13
conductividad	7.0	12436	13
redistribución	7.0	12437	13
institucionalizar	7.0	12438	13
tenerife	7.0	12439	13
institucionalizado	7.0	12440	13
jurista	7.0	12441	13
arrumaco	7.0	12442	13
intoxicado	7.0	12443	13
regularizar	7.0	12444	13
tinglado	7.0	12445	13
psicotrópico	7.0	12446	13
escollo	7.0	12447	13
timbal	7.0	12448	13
autóctono	7.0	12449	13
escenificar	7.0	12450	13
puebla	7.0	12451	13
irradiado	7.0	12452	13
tobago	7.0	12453	13
alfabetización	7.0	12454	13
almería	7.0	12455	13
acreditado	7.0	12456	13
invalidado	7.0	12457	13
conformista	7.0	12458	13
tertulia	7.0	12459	13
veintena	7.0	12460	13
reiterativo	7.0	12461	13
valladolid	7.0	12462	13
tanteo	7.0	12463	13
finlandés	7.0	12464	13
estanco	7.0	12465	13
inequívocamente	7.0	12466	13
tronar	7.0	12467	13
ramillete	7.0	12468	13
taiwanés	7.0	12469	13
taciturno	7.0	12470	13
proclive	7.0	12471	13
esterilización	7.0	12472	13
indemnizar	7.0	12473	13
exhalación	7.0	12474	13
rarito	7.0	12475	13
compensatorio	7.0	12476	13
contraposición	7.0	12477	13
sustrato	7.0	12478	13
inflexible	7.0	12479	13
autodeterminación	7.0	12480	13
rejuvenecer	7.0	12481	13
remarcable	7.0	12482	13
alicante	7.0	12483	13
promulgar	7.0	12484	13
flamenca	7.0	12485	13
brumoso	7.0	12486	13
insinuante	7.0	12487	13
hidrato	7.0	12488	13
injuria	7.0	12489	13
regañar	7.0	12490	13
hervidero	7.0	12491	13
estabilización	7.0	12492	13
automovilismo	7.0	12493	13
quinteto	7.0	12494	13
excomunión	7.0	12495	13
artrosis	7.0	12496	13
trifulca	7.0	12497	13
investidura	7.0	12498	13
superación	7.0	12499	13
convaleciente	7.0	12500	13
rioja	7.0	12501	13
ambientar	7.0	12502	13
vivencia	7.0	12503	13
pacifismo	7.0	12504	13
dicotomía	7.0	12505	13
otomano	7.0	12506	13
oscilación	7.0	12507	13
cómputo	7.0	12508	13
azucarado	7.0	12509	13
sonrojo	7.0	12510	13
báscula	7.0	12511	13
metropolitanas	7.0	12512	13
vitalicio	7.0	12513	13
save	7.0	12514	13
opcional	7.0	12515	13
circunvalación	7.0	12516	13
mediocampista	7.0	12517	13
catalana	7.0	12518	13
robespierre	7.0	12519	13
repúblicas	7.0	12520	13
cabreo	7.0	12521	13
grácil	7.0	12522	13
saludado	7.0	12523	13
parapente	7.0	12524	13
expiración	7.0	12525	13
parlamentaria	7.0	12526	13
astrofísico	7.0	12527	13
rogelio	7.0	12528	13
viñas	7.0	12529	13
chaquetón	7.0	12530	13
saciedad	7.0	12531	13
cándido	7.0	12532	13
gratamente	7.0	12533	13
pesquera	7.0	12534	13
secretariado	7.0	12535	13
cabrito	7.0	12536	13
nanosegundo	7.0	12537	13
mus	7.0	12538	13
fructífero	7.0	12539	13
fuero	7.0	12540	13
antimisil	7.0	12541	13
mulato	7.0	12542	13
anémico	7.0	12543	13
vikingo	7.0	12544	13
goloso	7.0	12545	13
motorizado	7.0	12546	13
destronado	7.0	12547	13
extensivo	7.0	12548	13
pitar	7.0	12549	13
montura	7.0	12550	13
monopolizar	7.0	12551	13
frenillo	7.0	12552	13
sobornable	7.0	12553	13
molusco	7.0	12554	13
sobrevenir	7.0	12555	13
adulteración	7.0	12556	13
socioeconómico	7.0	12557	13
miramar	7.0	12558	13
atenerse	7.0	12559	13
picapleitos	7.0	12560	13
ocioso	7.0	12561	13
adriático	7.0	12562	13
oligarquía	7.0	12563	13
posproducción	7.0	12564	13
embolsar	7.0	12565	13
frenéticamente	7.0	12566	13
subvencionar	7.0	12567	13
optimizar	7.0	12568	13
sugestivo	7.0	12569	13
sugerente	7.0	12570	13
rotativo	7.0	12571	13
marginación	7.0	12572	13
maraña	7.0	12573	13
amotinado	7.0	12574	13
preparador	7.0	12575	13
penalizar	7.0	12576	13
pedrito	7.0	12577	13
gafe	7.0	12578	13
reprobable	7.0	12579	13
peleón	7.0	12580	13
paúl	7.0	12581	13
galicia	7.0	12582	13
písale	6.0	12583	13
rúbrica	6.0	12584	13
anoréxico	6.0	12585	13
amalgamado	6.0	12586	13
falangista	6.0	12587	13
insondable	6.0	12588	13
oceanía	6.0	12589	13
seguidamente	6.0	12590	13
selectividad	6.0	12591	13
amainar	6.0	12592	13
autocomplacencia	6.0	12593	13
antagonismo	6.0	12594	13
falto	6.0	12595	13
propulsar	6.0	12596	13
corrector	6.0	12597	13
implícitamente	6.0	12598	13
borbotones	6.0	12599	13
mandatario	6.0	12600	13
lanzadora	6.0	12601	13
abstención	6.0	12602	13
reiteradamente	6.0	12603	13
socializar	6.0	12604	13
cercado	6.0	12605	13
hidroeléctrica	6.0	12606	13
inscrito	6.0	12607	13
anidar	6.0	12608	13
concurrente	6.0	12609	13
velocista	6.0	12610	13
desencanto	6.0	12611	13
gratificado	6.0	12612	13
marcianas	6.0	12613	13
religiosidad	6.0	12614	13
amargamente	6.0	12615	13
almacenar	6.0	12616	13
quehacer	6.0	12617	13
desolador	6.0	12618	13
avatar	6.0	12619	13
desavenencia	6.0	12620	13
trasnochado	6.0	12621	13
rectificación	6.0	12622	13
